Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
34,1,0,1,0,0.0,0.0,0.0,2,0,0,0,0,2
21,1,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
25,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0,2
34,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0
33,1,0,1,0,0.0,0.0,0.0,1,0,1,0,0,1
27,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0
23,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
27,2,1,1,0,0.0,0.0,0.0,2,2,0,0,0,2
20,1,0,1,0,0.0,0.0,0.0,0,0,1,2,1,1
22,6,2,4,0,0.0,0.0,0.0,1,0,0,0,0,0
31,2,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0
25,3,2,1,0,0.0,0.0,0.0,3,1,0,0,1,0
29,2,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0
20,3,1,2,0,0.0,0.0,0.0,3,1,0,0,0,0
34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
32,3,0,3,0,0.0,0.0,0.0,6,3,5,1,0,5
32,2,0,2,0,0.0,0.0,0.0,2,2,0,0,1,2
30,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0
25,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
43,2,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0
26,5,5,0,0,0.0,0.0,0.0,3,1,0,0,0,0
21,1,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
24,24,14,10,615,42.6,39.3,80.0,161,148,100,29,21,72
34,22,16,6,602,45.9,39.7,82.9,115,129,57,29,8,59
25,24,14,10,554,47.0,37.3,76.3,166,85,74,27,10,71
23,15,7,8,475,45.5,34.5,77.0,147,96,59,27,9,44
32,17,10,7,466,50.6,33.8,84.1,125,78,25,35,11,25
32,22,16,6,419,42.9,38.5,86.7,86,50,28,24,15,47
25,18,9,9,388,46.6,34.7,80.0,83,66,19,14,1,38
27,12,7,5,380,49.1,22.0,67.9,170,81,54,8,15,43
23,22,16,6,373,50.8,39.1,91.5,62,83,53,17,8,62
27,22,16,6,363,46.9,33.3,64.6,165,40,30,22,23,54
28,21,12,9,324,40.5,35.0,80.6,95,123,52,26,5,71
36,23,14,9,277,52.3,48.0,77.8,214,76,29,19,31,64
24,18,11,7,266,59.4,0.0,76.3,144,48,38,18,13,55
29,18,9,9,255,41.7,41.7,82.1,44,65,29,15,6,42
21,12,6,6,249,48.4,37.7,94.0,42,47,21,9,2,24
22,9,5,4,244,44.0,34.0,74.7,72,88,32,18,4,22
28,10,6,4,236,48.4,21.2,82.0,107,21,32,4,8,34
23,13,7,6,233,64.0,50.0,63.6,116,22,19,5,10,34
25,10,5,5,233,45.1,43.1,88.7,48,44,32,5,4,25
32,12,7,5,229,37.9,31.6,83.9,67,78,34,21,7,28
37,13,7,6,228,56.1,38.8,94.6,54,108,31,19,2,40
24,12,6,6,225,47.8,48.9,85.7,45,26,16,11,9,23
32,12,6,6,223,40.5,36.8,89.3,68,103,50,9,8,29
29,18,9,9,211,47.1,42.6,70.8,99,35,18,17,7,53
23,24,14,10,207,43.3,39.3,80.8,91,19,20,8,18,83
29,12,6,6,203,50.0,38.6,86.4,91,35,18,13,10,35
27,23,13,10,196,36.4,31.3,82.4,70,61,29,21,13,46
26,18,11,7,196,37.4,33.1,72.2,73,38,20,14,8,55
31,18,9,9,190,40.4,39.7,88.9,82,30,8,22,1,48
22,15,10,5,189,40.9,22.9,92.6,58,42,27,9,6,21
22,12,6,6,185,37.8,37.5,75.5,81,11,17,9,30,53
32,22,16,6,176,47.9,20.5,63.8,159,138,59,25,22,87
25,13,7,6,173,47.8,39.4,93.3,61,37,11,14,13,31
24,6,2,4,162,47.5,40.7,83.0,37,37,23,4,2,11
26,11,6,5,161,34.9,34.7,64.0,30,30,22,11,3,36
30,15,9,6,159,36.8,27.4,79.2,51,31,25,19,4,29
30,18,9,9,157,50.9,43.6,71.4,82,20,11,4,15,49
27,5,1,4,155,57.5,27.8,84.8,66,29,24,8,5,20
25,6,2,4,153,39.8,20.8,88.1,26,34,16,4,3,14
20,6,2,4,151,45.5,40.4,82.4,25,18,15,7,7,22
25,12,6,6,148,61.5,0.0,66.7,83,24,12,9,10,23
26,18,11,7,144,38.2,30.9,95.0,35,57,25,14,5,41
37,18,11,7,142,49.5,45.1,68.8,102,32,13,14,5,50
26,13,7,6,140,46.5,37.3,81.3,46,20,12,5,1,31
28,6,2,4,137,47.7,23.5,86.1,43,35,13,7,6,24
30,6,2,4,133,39.2,33.3,69.2,40,29,15,4,5,15
26,6,2,4,131,48.8,45.5,86.0,65,13,27,4,12,25
24,17,9,8,131,67.9,0.0,89.3,105,17,10,12,38,34
27,12,7,5,127,41.7,29.8,77.3,120,9,16,5,3,26
34,12,7,5,127,49.0,21.4,91.3,71,8,11,6,18,32
26,22,16,6,127,65.9,0.0,61.1,168,48,19,9,10,50
31,13,7,6,122,40.0,30.2,73.1,61,31,19,13,7,47
29,12,7,5,114,47.7,39.1,100.0,51,11,7,5,4,14
24,24,14,10,114,42.2,33.3,66.7,46,38,9,6,2,23
26,12,6,6,110,39.4,40.0,93.3,39,54,13,14,2,8
33,6,2,4,108,48.1,33.3,79.2,25,10,12,2,0,24
24,5,1,4,106,55.7,46.2,80.0,19,3,11,4,1,20
30,6,2,4,105,54.8,37.5,88.9,19,8,10,3,1,17
33,4,0,4,105,38.6,33.3,89.5,23,25,21,4,1,15
32,5,1,4,104,41.1,0.0,86.7,27,24,11,9,2,12
24,6,2,4,104,47.6,34.1,75.0,24,15,10,6,1,18
35,12,6,6,103,40.4,40.8,0.0,37,10,13,12,4,23
29,19,14,5,102,49.4,40.4,77.8,65,34,12,17,6,34
26,12,7,5,100,45.1,39.6,63.6,35,15,9,8,4,22
31,5,1,4,97,44.0,31.0,80.0,62,16,8,2,6,14
23,6,2,4,92,37.8,33.3,89.5,10,8,3,6,3,11
30,6,2,4,87,48.5,16.7,76.9,86,18,12,4,1,17
30,4,0,4,85,44.4,38.1,100.0,21,21,9,7,5,13
19,16,10,6,83,50.0,23.1,76.9,27,8,11,3,2,11
34,12,7,5,81,70.0,0.0,84.6,48,7,9,3,5,27
29,12,9,3,78,65.9,53.3,66.7,37,16,6,14,7,23
36,10,4,6,78,29.1,24.1,78.9,36,47,19,12,7,29
23,5,1,4,77,31.9,18.4,78.8,25,30,31,3,0,13
27,4,1,3,77,42.9,37.5,93.3,21,24,12,3,1,9
26,17,11,6,76,40.0,30.3,33.3,37,5,10,10,2,17
35,12,7,5,74,39.1,40.0,66.7,37,14,6,9,3,27
29,18,9,9,73,40.0,37.3,83.3,26,6,3,8,2,25
28,13,9,4,73,43.9,38.3,83.3,23,5,3,4,1,22
26,6,2,4,72,33.3,38.7,75.0,15,40,17,9,0,17
28,12,6,6,72,56.9,25.0,61.1,52,21,10,11,7,22
30,6,2,4,72,63.6,0.0,68.2,79,3,8,1,6,19
27,5,1,4,70,49.0,42.3,75.0,11,27,8,6,0,14
26,5,1,4,69,42.6,20.0,71.4,36,13,8,2,6,14
30,16,10,6,69,58.8,21.4,75.0,52,11,11,4,8,25
31,5,1,4,69,40.9,39.3,66.7,28,14,10,4,1,11
20,10,5,5,69,44.2,30.6,92.3,16,5,2,5,0,14
29,6,2,4,67,61.9,40.0,90.0,35,1,2,1,7,13
33,6,2,4,66,42.9,34.6,68.2,19,29,12,7,7,28
23,6,2,4,64,47.7,41.7,77.3,20,11,8,11,5,22
22,6,2,4,61,48.1,31.3,60.0,29,6,9,1,5,14
25,12,6,6,60,47.4,53.3,80.0,19,11,5,6,3,13
20,5,1,4,59,46.8,33.3,72.7,27,4,7,5,3,15
30,18,9,9,58,62.9,0.0,60.9,47,4,9,3,6,40
29,12,6,6,58,41.7,37.2,100.0,18,11,7,3,0,30
31,4,0,4,58,56.4,52.2,66.7,10,12,3,1,3,15
29,4,1,3,57,40.8,34.6,80.0,19,12,4,1,1,12
25,4,0,4,56,56.8,42.9,80.0,19,11,9,5,3,16
24,10,4,6,56,32.3,25.0,75.0,31,16,14,10,5,9
21,6,2,4,56,52.9,50.0,83.3,17,4,6,2,11,18
28,4,1,3,55,35.2,33.3,83.3,12,25,4,7,4,12
29,6,2,4,55,56.4,22.2,81.8,35,11,6,3,2,15
34,6,2,4,55,33.3,20.0,80.0,19,29,13,5,2,19
27,13,7,6,54,29.7,16.7,83.3,20,27,13,7,1,25
31,5,1,4,53,65.5,66.7,73.3,17,6,7,3,1,9
32,14,10,4,53,46.7,10.0,83.3,42,5,7,1,3,36
25,12,6,6,52,39.6,34.6,71.4,20,15,7,6,0,10
33,5,1,4,51,40.0,26.7,100.0,21,4,5,1,0,6
25,6,2,4,51,43.2,32.0,83.3,20,4,7,2,1,9
20,4,2,2,51,42.9,16.7,81.3,36,17,5,4,1,12
24,6,2,4,48,48.5,37.5,76.9,8,9,7,7,1,18
24,5,1,4,47,48.7,36.4,50.0,23,6,5,2,1,12
21,5,1,4,46,36.1,34.8,85.7,10,16,6,1,0,12
23,5,1,4,46,36.2,29.0,75.0,15,19,11,6,3,15
23,12,6,6,44,52.8,66.7,57.1,46,10,9,9,6,29
34,15,10,5,43,52.9,37.5,57.1,31,17,7,4,2,21
22,5,1,4,42,33.3,27.6,80.0,17,9,6,1,0,5
36,4,0,4,42,56.3,33.3,100.0,18,6,5,3,0,11
23,4,0,4,42,79.2,0.0,18.2,25,6,2,5,9,6
30,5,1,4,41,51.7,38.5,66.7,24,14,5,4,1,2
20,13,9,4,41,53.6,53.8,66.7,8,4,3,3,3,4
23,9,6,3,40,72.0,50.0,50.0,30,6,10,6,1,16
29,6,2,4,37,40.0,28.0,100.0,34,9,3,3,1,16
22,6,2,4,35,56.0,0.0,63.6,15,1,4,0,2,11
23,6,2,4,33,48.1,0.0,70.0,43,4,5,7,2,16
29,16,11,5,32,38.2,25.0,66.7,26,7,6,1,0,8
29,10,6,4,32,50.0,40.0,100.0,3,4,1,1,0,3
26,5,2,3,31,70.6,57.1,75.0,12,17,2,5,0,5
22,6,2,4,31,40.9,47.4,80.0,15,3,1,3,1,9
28,5,2,3,30,37.0,28.6,85.7,8,6,4,2,1,5
30,2,1,1,29,41.7,42.9,100.0,10,14,11,3,0,6
24,9,3,6,28,47.8,40.0,100.0,12,4,2,1,1,7
25,9,4,5,27,45.8,28.6,33.3,9,4,2,7,7,15
29,6,2,4,26,40.9,20.0,75.0,17,4,6,0,1,7
21,5,1,4,26,56.3,0.0,80.0,27,2,4,4,4,19
28,4,1,3,25,39.1,38.9,0.0,11,17,1,5,4,11
29,9,5,4,25,64.7,0.0,50.0,19,5,6,1,2,13
24,9,5,4,25,66.7,0.0,33.3,7,3,0,0,1,2
33,4,0,4,25,56.3,53.8,0.0,4,0,1,0,1,5
27,6,2,4,24,33.3,35.7,87.5,9,4,4,1,1,3
22,5,2,3,24,41.2,42.9,100.0,14,0,5,1,6,14
28,7,2,5,24,42.9,0.0,54.5,45,15,4,1,1,12
23,12,5,7,23,33.3,30.0,100.0,12,9,6,8,1,19
26,11,6,5,23,47.4,42.9,100.0,16,10,6,8,0,12
21,16,8,8,23,28.6,22.7,25.0,12,7,0,5,0,16
22,2,0,2,22,63.6,60.0,100.0,2,0,3,2,0,0
25,6,2,4,21,57.1,71.4,0.0,3,9,0,3,1,1
29,5,1,4,21,44.4,33.3,100.0,3,6,4,7,1,15
22,5,1,4,20,30.8,23.1,100.0,13,11,3,1,0,5
28,5,1,4,20,40.0,36.4,80.0,3,7,2,1,0,7
32,5,1,4,20,37.5,20.0,100.0,12,2,2,0,1,12
34,6,2,4,20,50.0,14.3,25.0,18,10,3,5,1,8
31,9,5,4,20,36.4,30.0,50.0,15,5,4,4,2,6
25,5,1,4,19,41.2,27.3,66.7,7,2,3,1,0,8
35,5,1,4,19,35.3,37.5,80.0,18,2,2,3,2,6
29,6,2,4,18,50.0,50.0,0.0,9,3,3,1,1,13
24,6,2,4,18,70.0,0.0,100.0,6,5,3,1,1,5
28,4,0,4,15,54.5,0.0,60.0,12,3,6,5,3,12
26,6,2,4,14,27.8,33.3,0.0,12,5,2,2,0,4
24,8,4,4,14,50.0,50.0,83.3,9,0,1,0,0,3
27,7,2,5,13,41.7,50.0,0.0,11,1,3,1,1,2
28,13,8,5,13,25.0,30.0,100.0,4,4,0,0,0,0
22,15,8,7,12,23.5,9.1,75.0,15,3,1,2,4,6
22,3,0,3,12,29.4,18.2,0.0,8,3,3,2,0,2
38,7,4,3,11,44.4,33.3,66.7,7,12,4,0,2,11
33,6,2,4,11,41.7,0.0,25.0,31,0,0,2,8,9
29,14,9,5,11,40.0,40.0,33.3,10,8,8,2,1,3
27,9,5,4,11,30.0,0.0,71.4,8,3,3,4,2,0
33,3,1,2,10,100.0,0.0,0.0,7,1,2,0,2,4
24,2,0,2,10,100.0,0.0,0.0,4,1,0,0,0,0
25,8,4,4,9,42.9,60.0,0.0,5,3,3,0,0,2
26,8,5,3,9,27.3,16.7,100.0,19,5,1,3,1,7
32,6,4,2,9,25.0,0.0,50.0,10,0,2,0,0,1
33,2,0,2,8,28.6,40.0,100.0,4,4,1,1,1,3
25,4,1,3,8,50.0,50.0,100.0,5,0,0,1,0,3
24,9,6,3,8,75.0,100.0,0.0,2,0,0,0,0,0
22,4,2,2,7,100.0,0.0,50.0,2,1,1,1,0,0
23,3,2,1,7,30.0,0.0,50.0,7,1,2,2,0,4
28,5,1,4,7,17.6,0.0,50.0,15,2,4,9,0,8
26,9,4,5,7,75.0,100.0,0.0,5,1,1,0,0,1
19,5,1,4,6,50.0,0.0,0.0,4,2,0,0,0,1
22,1,0,1,6,30.0,0.0,0.0,0,1,0,1,0,1
36,5,2,3,5,20.0,50.0,100.0,6,3,1,0,0,10
22,7,2,5,5,40.0,33.3,0.0,2,0,3,0,0,1
26,7,3,4,5,33.3,20.0,0.0,2,4,0,2,0,2
23,1,0,1,5,100.0,0.0,100.0,1,1,0,1,0,0
24,7,3,4,5,25.0,33.3,100.0,1,2,0,0,0,0
29,8,4,4,5,66.7,0.0,33.3,4,1,0,1,0,4
27,4,0,4,5,50.0,33.3,0.0,3,2,1,0,0,6
25,2,0,2,5,66.7,50.0,0.0,2,1,2,0,0,0
33,3,3,0,4,25.0,0.0,100.0,3,0,2,1,0,0
28,2,0,2,4,33.3,0.0,0.0,15,0,1,1,1,2
28,2,0,2,4,66.7,0.0,0.0,0,3,0,0,0,0
32,2,0,2,4,40.0,0.0,0.0,2,1,1,2,0,1
23,8,4,4,4,22.2,0.0,0.0,3,2,0,0,0,0
31,5,1,4,4,40.0,0.0,0.0,8,2,5,1,0,4
27,4,2,2,4,33.3,0.0,0.0,0,0,1,0,0,0
32,2,0,2,3,50.0,0.0,100.0,3,0,0,0,0,0
21,2,0,2,3,100.0,100.0,0.0,0,0,0,0,0,2
21,3,0,3,2,50.0,0.0,0.0,5,1,0,0,1,1
22,1,0,1,2,0.0,0.0,100.0,1,0,0,0,0,1
24,8,4,4,2,33.3,0.0,0.0,3,0,0,0,0,2
24,2,0,2,2,100.0,0.0,0.0,1,1,0,1,0,1
28,1,1,0,2,25.0,0.0,0.0,2,0,0,0,0,1
25,9,6,3,1,0.0,0.0,50.0,3,0,0,0,0,1
25,3,2,1,1,0.0,0.0,100.0,1,0,0,0,0,1
24,4,2,2,0,0.0,0.0,0.0,2,0,0,0,0,0
20,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
20,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
31,4,1,3,0,0.0,0.0,0.0,3,2,2,0,0,3
36,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,0
20,2,0,2,0,0.0,0.0,0.0,0,0,1,0,0,0
21,1,0,1,0,0.0,0.0,0.0,1,0,0,0,0,0
23,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
21,2,0,2,0,0.0,0.0,0.0,0,1,1,1,0,3
24,6,2,4,0,0.0,0.0,0.0,3,3,1,1,0,6
32,1,0,1,0,0.0,0.0,0.0,1,0,1,0,0,2
37,1,0,1,0,0.0,0.0,0.0,1,1,0,0,0,1
26,21,14,7,634,56.9,18.6,58.7,269,108,64,21,25,61
24,22,14,8,601,44.7,32.1,90.5,124,100,81,18,4,76
29,23,16,7,542,43.8,34.3,88.7,174,118,74,35,4,58
31,19,10,9,511,44.1,33.6,84.4,183,102,67,19,10,59
22,16,9,7,461,41.8,31.3,86.6,45,152,64,20,0,35
32,12,7,5,411,51.4,40.2,87.1,111,53,42,18,19,31
31,23,16,7,399,40.6,30.3,71.4,132,199,56,38,10,48
36,20,12,8,384,49.7,44.6,87.7,70,171,43,23,3,48
22,22,14,8,347,65.8,0.0,73.6,260,25,28,18,24,63
31,19,10,9,338,48.4,40.8,87.8,60,65,28,18,3,49
30,11,6,5,334,57.3,39.3,88.0,85,48,24,23,9,29
24,10,6,4,323,44.7,43.5,82.9,42,55,28,11,2,20
27,11,6,5,309,51.3,39.0,83.5,116,37,42,11,16,33
33,23,16,7,298,54.8,31.9,86.0,135,6,25,17,34,48
26,10,4,6,298,50.9,37.7,83.6,116,50,24,6,9,23
28,12,7,5,261,48.8,37.2,87.5,102,42,18,12,5,29
28,18,10,8,253,39.0,32.9,70.6,75,52,27,29,5,50
23,18,10,8,250,54.9,35.7,83.3,157,16,23,8,11,59
22,7,3,4,250,49.0,40.8,52.9,55,72,32,9,3,17
24,22,14,8,244,48.4,36.8,89.3,94,36,16,22,15,41
30,22,14,8,237,41.3,38.0,88.6,134,41,19,19,18,67
31,19,10,9,232,43.0,37.5,75.0,81,28,7,10,10,49
32,18,10,8,231,42.5,40.5,94.2,70,14,15,6,3,46
30,12,7,5,226,57.8,50.6,78.9,28,28,10,9,3,33
30,6,2,4,206,46.3,44.9,94.0,26,61,13,6,4,9
26,22,14,8,205,42.5,36.2,88.9,55,70,24,17,11,39
29,9,6,3,204,47.2,36.9,92.9,52,31,11,9,5,19
32,11,6,5,199,46.7,46.1,87.8,47,16,23,10,0,27
22,18,10,8,199,42.8,34.7,70.6,69,51,19,14,16,49
29,11,6,5,193,40.6,35.1,96.2,34,17,23,7,3,15
31,9,6,3,182,47.2,36.4,90.3,57,77,26,15,6,23
27,18,10,8,181,60.3,0.0,43.6,201,17,18,12,19,46
26,20,14,6,176,46.4,34.6,72.0,100,12,9,14,7,31
23,10,4,6,174,47.4,39.7,81.0,62,13,16,11,3,31
25,21,13,8,172,50.0,44.6,90.6,66,16,15,19,4,28
29,11,6,5,162,74.1,0.0,63.6,135,9,17,6,23,46
28,23,16,7,158,46.2,38.9,84.6,101,20,12,10,6,38
23,5,1,4,153,42.3,38.9,91.8,29,23,13,6,8,15
32,19,10,9,153,48.6,38.9,82.6,105,39,6,24,10,26
21,5,1,4,151,48.7,32.3,77.5,24,41,17,2,0,9
28,5,1,4,150,45.5,21.9,86.1,31,21,20,4,3,6
24,19,10,9,144,51.9,43.2,71.4,52,14,4,10,5,41
24,12,7,5,143,62.1,0.0,34.2,95,106,27,15,10,39
36,6,2,4,140,47.4,37.5,60.9,43,48,25,9,2,7
34,18,10,8,139,45.5,43.3,96.3,26,39,22,12,1,16
26,10,4,6,137,43.1,40.0,72.4,24,55,7,10,2,12
29,12,7,5,134,39.8,40.2,75.0,43,19,9,4,2,34
27,20,13,7,131,41.1,37.1,75.0,28,6,7,2,2,16
25,5,1,4,129,51.5,40.0,80.8,21,11,9,7,2,17
29,6,2,4,124,43.9,33.3,76.9,36,26,12,2,4,25
28,11,6,5,124,50.6,46.7,83.3,80,23,8,12,3,41
29,7,3,4,119,41.6,40.4,75.0,23,10,6,3,0,17
33,11,6,5,112,49.4,41.4,76.9,34,38,9,7,0,19
25,10,4,6,111,43.4,39.1,64.0,54,20,14,5,3,23
32,12,7,5,108,53.2,38.9,71.4,71,21,5,10,6,40
24,17,9,8,107,59.6,0.0,79.6,99,7,16,2,12,33
28,6,2,4,102,50.0,38.5,88.9,13,12,7,5,6,17
36,23,16,7,98,38.8,32.2,75.0,111,25,10,22,3,77
32,5,1,4,97,47.6,47.1,100.0,20,25,8,2,1,5
24,12,7,5,95,50.6,18.2,81.3,61,25,11,8,5,31
32,5,1,4,95,33.3,25.0,79.1,52,59,21,2,1,17
30,10,4,6,93,39.2,39.6,84.2,30,41,15,14,4,35
28,10,4,6,92,43.5,41.3,81.3,17,21,9,2,3,32
25,7,3,4,92,47.2,29.6,84.2,38,9,3,9,5,19
33,6,4,2,92,42.6,48.6,100.0,21,46,14,1,3,15
26,5,1,4,90,29.8,33.3,85.2,58,20,23,3,0,18
27,5,1,4,89,43.9,37.2,71.4,22,30,14,5,1,14
28,5,2,3,87,40.3,18.2,83.3,33,13,6,3,8,9
30,22,14,8,87,42.7,40.5,61.5,63,9,10,1,8,33
27,6,2,4,86,40.0,30.8,84.6,18,17,10,6,1,13
23,12,7,5,84,41.1,31.8,71.4,24,7,5,7,3,9
25,15,9,6,84,47.7,41.2,50.0,14,7,3,2,0,15
32,17,8,9,83,42.6,35.1,85.7,41,24,4,12,12,35
26,6,2,4,79,54.5,20.0,72.0,62,16,14,3,7,30
28,5,1,4,77,42.9,43.3,83.3,18,7,5,6,0,20
20,12,7,5,76,43.9,33.3,63.6,22,16,5,3,6,16
29,5,1,4,75,56.9,25.0,87.5,49,13,10,3,3,18
37,6,2,4,74,41.7,37.8,90.9,19,9,7,2,1,15
23,5,1,4,74,61.7,60.0,58.3,36,5,5,2,1,18
28,7,3,4,72,40.6,43.2,80.0,46,15,12,8,2,23
21,5,1,4,72,38.8,28.6,80.0,36,15,2,4,2,11
29,5,1,4,70,42.9,33.3,73.7,25,13,4,1,0,11
21,5,1,4,68,42.6,28.6,87.5,28,5,4,5,6,21
35,4,0,4,64,42.6,34.6,75.0,7,11,6,4,2,11
27,14,11,3,63,46.7,44.4,92.9,35,14,6,2,1,21
24,12,7,5,63,48.1,32.4,40.0,17,3,2,16,11,29
23,4,0,4,62,45.6,0.0,76.9,37,17,11,5,2,11
22,5,1,4,59,84.6,0.0,62.5,29,3,3,5,10,17
31,4,0,4,58,29.7,26.7,72.7,30,28,9,5,1,6
36,9,4,5,58,44.0,26.1,61.5,35,15,8,3,6,14
34,8,6,2,56,43.8,37.8,0.0,21,21,5,9,8,13
35,12,7,5,56,53.3,0.0,60.0,75,8,12,2,6,31
35,12,7,5,56,44.2,42.1,76.9,16,18,10,8,3,18
24,7,3,4,56,45.5,46.2,76.9,18,10,4,0,0,6
30,6,2,4,56,50.0,50.0,90.0,47,7,8,9,6,20
35,13,7,6,55,34.0,39.3,66.7,34,50,14,5,3,18
23,5,4,1,54,40.0,37.5,75.0,20,3,7,1,3,11
31,10,4,6,54,44.4,30.0,88.9,52,11,3,2,2,12
30,7,1,6,53,45.2,40.0,78.6,14,5,5,2,3,13
24,12,7,5,52,31.9,42.1,93.3,9,9,11,3,1,18
30,5,1,4,52,58.8,0.0,70.6,49,5,5,4,6,12
21,4,1,3,51,52.8,64.3,80.0,14,7,5,6,2,11
24,12,7,5,50,43.9,38.5,80.0,21,7,6,5,1,19
34,6,3,3,49,48.5,55.6,87.5,17,10,3,3,2,14
30,3,0,3,49,44.2,33.3,100.0,13,8,4,2,1,4
20,18,10,8,48,54.8,0.0,66.7,48,2,4,5,13,28
32,4,1,3,47,51.3,0.0,77.8,32,4,4,0,1,13
27,5,2,3,45,59.4,0.0,70.0,55,0,11,4,3,12
30,5,1,4,44,38.5,34.5,80.0,17,6,4,3,1,11
27,5,1,4,42,42.9,25.0,75.0,25,16,4,14,0,9
22,9,4,5,42,40.5,42.3,50.0,7,4,0,0,1,10
27,4,0,4,41,37.9,37.0,90.0,11,3,4,3,0,13
25,4,0,4,41,39.5,27.8,100.0,6,6,3,2,0,4
22,6,2,4,39,56.0,61.1,0.0,16,5,1,2,1,6
31,3,1,2,38,31.7,17.6,90.0,12,12,8,1,0,10
25,6,2,4,38,29.2,17.4,66.7,23,7,6,2,1,8
28,4,1,3,37,40.7,34.8,100.0,11,1,1,1,2,12
29,11,6,5,37,69.6,0.0,55.6,46,3,6,2,10,25
29,7,3,4,37,40.0,40.0,71.4,25,10,1,3,0,19
33,5,1,4,37,72.0,0.0,25.0,9,0,1,0,4,7
21,4,0,4,37,31.6,31.6,100.0,13,7,3,1,1,2
21,4,1,3,36,40.6,35.3,100.0,10,5,1,3,2,2
27,6,2,4,35,36.8,29.4,100.0,8,3,7,1,4,12
28,11,6,5,35,28.2,30.0,100.0,19,8,8,0,1,19
32,5,1,4,34,37.2,28.6,0.0,16,14,5,7,2,11
26,4,0,4,34,61.9,40.0,75.0,15,2,6,0,3,7
27,7,3,4,34,39.3,30.0,100.0,11,5,6,2,0,8
30,9,6,3,33,32.6,31.3,0.0,16,12,3,2,0,6
34,6,2,4,33,30.3,28.0,100.0,10,2,0,2,0,13
25,5,1,4,32,36.4,38.1,0.0,13,1,1,2,1,13
33,16,10,6,32,29.0,45.5,81.8,8,13,6,3,0,9
23,5,1,4,32,52.2,33.3,83.3,13,2,3,0,1,6
29,5,1,4,32,35.3,26.7,80.0,11,5,1,2,0,11
23,5,1,4,31,35.5,30.0,60.0,16,5,3,1,4,7
28,5,2,3,31,37.9,21.1,100.0,14,5,2,5,0,15
22,12,7,5,30,48.3,0.0,66.7,33,7,4,4,12,20
22,5,1,4,29,30.3,36.4,71.4,7,5,6,3,0,8
23,5,1,4,28,57.9,50.0,0.0,17,10,3,4,2,6
36,5,2,3,26,61.5,63.6,75.0,19,15,4,4,4,16
20,4,1,3,26,45.8,20.0,60.0,14,2,3,1,0,3
31,4,0,4,25,55.6,33.3,80.0,18,3,6,0,2,10
36,5,1,4,25,60.0,0.0,100.0,35,4,3,8,5,13
27,4,0,4,23,57.1,0.0,77.8,10,0,2,2,0,3
27,5,1,4,23,50.0,0.0,81.3,20,1,4,4,3,15
28,10,7,3,22,45.5,20.0,100.0,14,14,4,2,3,9
28,5,1,4,20,57.1,0.0,57.1,11,2,1,1,0,8
29,7,3,4,19,87.5,0.0,83.3,13,6,1,2,0,8
23,3,1,2,19,64.3,0.0,50.0,15,2,1,1,9,7
36,4,0,4,19,30.4,29.4,0.0,23,2,3,3,1,11
33,2,0,2,18,45.5,50.0,66.7,5,2,0,2,1,5
32,7,6,1,17,44.4,20.0,0.0,10,9,3,1,0,3
22,5,1,4,17,50.0,50.0,100.0,10,4,1,1,4,7
23,5,1,4,17,35.3,30.0,100.0,9,12,3,2,0,4
30,14,7,7,17,25.0,16.7,50.0,19,3,1,2,1,18
29,8,5,3,17,35.3,27.3,100.0,6,5,1,2,0,9
21,5,1,4,16,27.8,28.6,100.0,13,1,2,1,1,7
21,5,3,2,16,53.8,40.0,0.0,6,1,3,1,0,4
37,4,0,4,15,54.5,42.9,0.0,12,5,5,4,2,8
22,5,4,1,15,22.2,25.0,71.4,9,1,1,0,1,1
25,5,1,4,15,35.3,25.0,100.0,7,6,0,1,0,1
27,6,3,3,15,66.7,0.0,100.0,16,3,3,2,4,8
26,11,7,4,14,35.0,0.0,0.0,12,4,2,2,1,1
20,5,1,4,12,50.0,42.9,50.0,2,2,0,1,0,1
24,5,1,4,11,100.0,100.0,80.0,3,1,1,1,1,0
29,5,2,3,10,50.0,0.0,100.0,13,0,3,0,2,9
26,5,1,4,10,80.0,0.0,66.7,8,0,0,1,1,5
31,2,0,2,10,50.0,0.0,100.0,4,2,1,1,3,1
31,4,1,3,9,22.2,25.0,66.7,4,3,2,0,1,6
27,9,4,5,9,75.0,100.0,66.7,8,3,5,3,3,3
28,13,9,4,9,28.6,0.0,83.3,10,3,3,5,2,12
