Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
33,4,1,3,53,37.8,36.8,92.3,22,19,11,8,2,10
28,5,2,3,52,40.7,12.5,77.8,38,8,9,2,5,19
28,9,4,5,52,35.8,38.5,100.0,12,17,13,5,1,18
32,3,0,3,51,47.1,36.4,93.8,13,7,10,2,1,3
26,3,0,3,50,37.3,36.4,57.1,24,7,4,1,3,9
35,5,2,3,49,55.9,100.0,75.0,11,3,7,3,4,21
39,5,2,3,49,45.9,0.0,71.4,28,57,7,10,3,19
21,4,1,3,48,39.6,38.9,75.0,18,7,3,0,3,13
24,4,1,3,48,47.2,50.0,80.0,5,2,2,0,1,11
26,8,3,5,48,63.3,0.0,58.8,55,2,6,1,7,30
27,4,1,3,47,41.9,40.0,63.6,16,4,5,3,0,7
36,5,2,3,45,50.0,25.0,100.0,26,26,10,8,0,6
26,4,1,3,43,40.0,20.0,86.7,20,6,9,4,2,15
23,8,5,3,43,51.4,44.4,75.0,12,15,6,6,0,10
35,3,0,3,41,42.1,17.6,66.7,17,7,12,8,2,14
23,10,6,4,39,57.1,0.0,30.4,28,3,4,0,6,20
22,4,1,3,39,43.6,0.0,50.0,50,7,7,0,10,13
36,5,2,3,39,53.3,0.0,70.0,19,1,6,1,2,12
28,4,1,3,39,43.6,33.3,100.0,19,37,6,4,0,15
25,10,4,6,38,40.5,0.0,88.9,28,2,4,7,6,29
23,3,0,3,38,40.0,28.6,80.0,5,5,5,3,1,7
31,12,5,7,38,58.6,0.0,100.0,18,7,5,2,0,30
37,4,1,3,36,45.2,15.4,75.0,13,7,2,3,1,6
31,3,0,3,35,48.0,0.0,57.9,16,3,5,0,5,9
28,11,6,5,35,50.0,0.0,50.0,45,9,6,10,6,23
26,11,6,5,35,36.7,0.0,65.0,23,6,4,2,3,16
30,4,1,3,35,30.0,20.0,64.3,14,2,5,2,3,16
31,4,1,3,34,26.4,35.3,0.0,14,7,6,7,1,10
36,3,0,3,34,48.3,0.0,75.0,25,8,2,1,7,12
30,4,1,3,34,61.5,0.0,18.2,42,9,9,5,6,15
24,15,6,9,34,44.4,25.0,57.1,13,7,5,15,0,20
28,23,12,11,33,37.0,0.0,92.9,9,23,8,0,0,12
29,3,0,3,30,41.7,0.0,71.4,24,1,6,0,5,9
24,5,1,4,30,47.8,33.3,70.0,21,3,2,5,0,12
35,9,5,4,30,48.0,33.3,50.0,9,6,2,4,1,8
27,14,7,7,29,60.0,0.0,55.0,19,5,6,4,7,31
24,15,14,1,29,34.5,38.5,80.0,10,10,8,12,1,11
34,5,3,2,27,26.5,25.0,77.8,25,6,5,4,2,12
30,5,2,3,25,29.6,25.0,100.0,7,7,8,2,0,8
27,4,1,3,25,38.5,0.0,38.5,32,7,2,2,9,18
31,4,1,3,24,39.1,0.0,75.0,14,0,5,1,3,13
33,4,1,3,23,36.8,33.3,100.0,7,2,2,0,2,6
31,4,1,3,23,30.8,0.0,77.8,15,3,5,8,1,9
24,7,2,5,21,52.9,75.0,0.0,15,1,1,1,1,8
23,15,6,9,21,33.3,50.0,100.0,12,3,4,4,1,15
28,4,1,3,20,57.1,0.0,50.0,16,1,2,2,2,17
26,3,0,3,18,47.4,0.0,0.0,6,11,10,2,1,9
32,3,1,2,18,46.2,54.5,0.0,3,4,1,2,0,3
27,5,2,3,18,50.0,0.0,80.0,15,2,3,4,2,16
26,4,1,3,17,31.8,20.0,66.7,11,5,2,4,0,5
25,4,1,3,17,28.6,0.0,83.3,9,9,3,1,0,3
34,3,0,3,16,38.5,0.0,100.0,9,4,7,1,0,6
35,3,0,3,16,31.3,28.6,50.0,10,5,2,3,0,7
31,7,3,4,16,41.2,28.6,0.0,3,4,3,1,0,7
38,3,0,3,14,66.7,66.7,66.7,5,1,2,0,0,3
23,7,7,0,14,50.0,50.0,50.0,5,1,3,0,0,6
25,12,7,5,14,33.3,0.0,50.0,14,3,1,1,1,12
34,3,1,2,13,33.3,0.0,83.3,9,0,0,1,1,6
32,2,0,2,13,60.0,0.0,100.0,4,4,0,2,0,0
30,4,1,3,13,37.5,0.0,50.0,14,0,3,2,3,15
37,6,6,0,13,50.0,25.0,66.7,8,4,1,4,1,4
30,3,0,3,12,31.3,25.0,0.0,2,2,2,2,2,8
34,6,4,2,12,37.5,25.0,71.4,9,4,0,3,0,4
22,4,1,3,12,37.5,0.0,0.0,28,0,1,0,7,11
24,4,1,3,12,37.5,0.0,0.0,14,1,2,3,0,10
35,3,1,2,11,33.3,25.0,100.0,3,1,2,1,1,5
27,3,0,3,10,80.0,0.0,33.3,11,0,2,1,2,9
24,4,1,3,10,44.4,0.0,100.0,12,2,4,0,3,8
28,6,3,3,10,50.0,0.0,0.0,12,2,0,2,0,6
25,4,1,3,10,38.5,0.0,0.0,12,3,3,1,3,9
32,2,0,2,10,40.0,0.0,100.0,4,4,1,1,0,3
23,5,1,4,10,37.5,50.0,100.0,2,1,1,1,1,1
30,4,1,3,9,37.5,0.0,75.0,3,3,0,3,2,2
28,5,2,3,8,36.4,0.0,0.0,18,1,2,0,2,10
34,2,0,2,8,33.3,0.0,66.7,4,2,1,2,0,1
34,3,1,2,8,57.1,0.0,0.0,2,5,0,0,0,2
30,3,1,2,7,37.5,0.0,100.0,6,0,1,2,2,4
29,3,1,2,7,75.0,0.0,33.3,6,0,1,0,2,2
21,2,1,1,7,50.0,50.0,0.0,1,2,0,0,1,0
34,4,1,3,6,40.0,100.0,50.0,9,4,1,1,0,7
37,4,1,3,6,20.0,0.0,100.0,7,3,1,1,0,5
21,3,1,2,5,15.4,0.0,50.0,4,3,1,0,0,8
31,3,0,3,5,28.6,0.0,50.0,6,1,1,0,0,3
33,2,0,2,5,33.3,33.3,0.0,0,0,1,1,0,2
25,13,13,0,5,7.7,0.0,60.0,10,4,2,0,2,4
40,3,1,2,5,25.0,25.0,0.0,4,0,0,0,0,3
30,2,2,0,5,66.7,0.0,50.0,3,1,0,2,0,0
34,2,0,2,5,22.2,33.3,0.0,2,9,8,0,0,4
29,5,3,2,4,40.0,0.0,0.0,10,1,2,0,3,6
38,8,5,3,4,22.2,0.0,0.0,17,0,2,0,0,8
28,2,0,2,4,28.6,0.0,0.0,0,3,0,1,0,1
35,4,2,2,4,20.0,0.0,0.0,6,5,2,0,0,6
37,3,0,3,3,33.3,0.0,100.0,4,2,1,1,0,4
24,3,0,3,3,16.7,0.0,100.0,5,2,1,0,0,5
33,2,2,0,3,0.0,0.0,75.0,1,2,1,0,0,0
26,5,2,3,3,10.0,50.0,0.0,2,8,1,0,1,13
31,4,1,3,3,0.0,0.0,100.0,3,3,0,1,1,3
29,2,0,2,3,0.0,0.0,75.0,0,0,1,0,0,0
29,7,5,2,3,25.0,0.0,100.0,2,0,3,0,0,2
36,3,0,3,2,50.0,0.0,0.0,7,0,4,1,1,1
25,1,0,1,2,50.0,0.0,0.0,5,0,1,0,2,2
20,1,0,1,2,50.0,0.0,0.0,1,0,1,0,0,0
36,4,2,2,2,50.0,0.0,0.0,6,0,1,1,0,6
29,2,2,0,2,33.3,0.0,0.0,0,0,2,1,0,1
32,2,0,2,1,0.0,0.0,50.0,4,0,1,1,0,7
31,2,1,1,1,0.0,0.0,50.0,3,0,0,0,0,2
30,2,0,2,0,0.0,0.0,0.0,6,0,1,0,0,4
30,2,1,1,0,0.0,0.0,0.0,0,3,1,0,0,1
33,1,0,1,0,0.0,0.0,0.0,3,0,0,0,0,1
33,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0,2
32,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,1
21,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
20,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
26,2,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0
24,5,3,2,0,0.0,0.0,0.0,0,1,2,0,0,0
26,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
35,3,0,3,0,0.0,0.0,0.0,2,0,0,0,0,0
30,19,15,4,541,52.9,0.0,64.9,239,54,62,10,48,62
23,19,15,4,506,43.4,37.9,75.9,111,87,54,27,17,65
24,16,9,7,394,40.3,28.8,76.4,137,66,61,27,20,52
29,20,11,9,391,41.5,18.9,80.8,164,182,67,34,8,40
29,16,10,6,379,50.2,0.0,59.6,173,75,46,14,25,64
25,16,9,7,354,41.1,38.5,78.1,138,52,55,24,6,56
24,20,11,9,336,42.4,22.2,69.1,116,57,52,24,25,86
24,16,10,6,324,44.4,42.4,82.6,60,80,37,23,3,30
26,20,11,9,266,40.2,44.0,71.4,133,41,35,19,9,56
26,9,4,5,248,45.3,33.3,82.2,130,45,37,6,39,22
28,20,11,9,241,43.5,26.5,77.8,63,45,17,32,9,37
24,8,4,4,227,44.5,57.1,87.8,105,18,22,16,6,27
34,16,10,6,216,46.4,28.6,75.5,149,27,37,18,20,76
23,9,4,5,203,37.8,33.9,59.7,63,71,27,32,5,36
29,8,4,4,197,46.6,37.8,90.0,50,18,15,12,4,24
27,19,15,4,193,35.7,35.8,78.6,62,52,20,19,1,49
31,16,9,7,192,41.6,0.0,80.0,50,76,28,21,0,58
32,19,15,4,186,48.2,34.9,75.5,102,64,45,21,6,70
32,16,10,6,177,40.9,26.6,80.0,92,79,44,33,9,64
31,20,11,9,177,48.9,36.4,83.0,54,18,16,13,0,29
27,10,4,6,176,32.1,34.0,82.5,43,43,27,6,6,26
31,19,15,4,176,44.9,38.7,78.9,154,61,30,33,16,66
29,16,10,6,175,44.5,25.6,79.1,52,32,18,14,3,31
28,8,4,4,156,43.2,44.4,97.1,32,70,30,4,0,20
20,10,4,6,155,45.6,37.0,75.0,29,40,22,9,1,22
27,5,2,3,150,38.1,33.3,81.0,18,21,12,13,0,8
25,10,6,4,148,37.6,27.1,89.7,63,10,19,5,0,22
31,9,4,5,142,40.3,44.7,91.3,17,31,21,10,2,30
31,16,9,7,142,42.6,36.5,88.6,88,34,22,16,7,42
22,20,11,9,139,46.5,0.0,55.0,92,25,26,11,9,40
23,16,10,6,138,40.1,35.3,51.6,83,23,23,6,9,49
28,10,4,6,133,46.4,0.0,76.3,53,10,22,9,2,31
35,10,4,6,132,36.3,34.0,80.0,30,29,21,18,19,28
30,20,11,9,130,47.9,0.0,82.6,70,16,23,8,16,78
27,10,4,6,129,47.9,0.0,74.0,79,14,12,10,5,31
29,16,9,7,125,50.0,46.7,73.9,70,21,11,25,4,53
26,20,11,9,123,49.1,0.0,61.3,104,14,23,5,27,51
23,4,1,3,123,46.2,31.3,73.9,25,22,13,2,7,11
33,9,4,5,122,44.5,0.0,70.6,60,16,17,6,23,34
36,5,2,3,118,50.6,41.9,87.5,16,14,14,8,1,10
27,10,4,6,113,36.4,35.9,76.5,24,34,14,6,1,25
33,5,2,3,111,42.5,26.7,58.6,43,29,13,3,2,12
33,10,4,6,103,36.8,26.3,96.7,34,17,7,8,1,20
24,8,4,4,98,55.0,0.0,76.1,45,5,17,0,15,30
26,16,9,7,97,48.8,0.0,61.9,121,13,11,10,30,51
27,10,4,6,95,45.5,37.5,86.4,27,15,5,7,3,13
24,19,15,4,95,36.5,22.9,73.3,68,11,12,11,10,50
32,9,4,5,92,42.7,0.0,75.7,86,14,8,6,12,37
26,8,4,4,90,50.0,33.3,54.5,61,5,6,2,22,39
30,8,4,4,89,36.6,20.6,66.7,24,31,12,8,0,26
23,5,2,3,86,44.7,0.0,75.0,38,5,14,4,8,24
33,5,2,3,85,45.3,0.0,60.7,53,7,10,2,5,17
32,10,4,6,80,47.5,44.7,62.5,20,21,19,5,1,14
38,4,1,3,80,41.1,0.0,71.4,30,18,11,5,3,11
27,3,0,3,76,40.6,41.2,81.3,37,5,2,2,2,12
27,10,4,6,73,47.5,0.0,43.6,161,12,19,19,26,24
26,3,0,3,72,42.9,50.0,71.9,56,15,12,5,5,11
31,9,4,5,69,49.2,33.3,69.2,76,14,10,10,6,26
27,9,4,5,69,45.8,0.0,78.9,24,6,7,3,0,17
31,10,4,6,68,41.0,44.0,50.0,33,14,7,11,7,28
27,5,2,3,67,54.2,0.0,93.8,40,8,14,2,8,19
25,3,0,3,66,45.1,40.0,70.0,15,17,9,3,1,14
28,14,8,6,66,35.4,39.4,58.3,34,16,15,8,5,13
30,5,2,3,66,50.0,100.0,77.8,25,4,4,3,6,23
35,5,2,3,64,52.4,30.8,80.0,46,10,5,1,7,10
26,19,15,4,62,46.2,100.0,76.5,78,4,12,2,6,42
34,4,1,3,61,47.6,23.5,81.0,11,13,7,5,0,14
27,5,2,3,60,32.0,21.4,81.8,24,28,8,6,2,12
25,3,0,3,60,47.7,22.2,88.9,21,6,8,2,0,8
34,5,2,3,59,38.9,47.1,90.0,19,37,20,4,0,15
24,5,2,3,59,42.1,33.3,58.8,31,9,5,4,2,11
22,5,2,3,59,40.7,46.2,69.2,30,16,9,13,3,19
29,4,1,3,57,42.0,50.0,75.0,31,11,5,3,6,5
33,10,4,6,57,56.4,38.5,72.7,14,12,5,4,0,32
26,5,2,3,56,45.5,0.0,80.0,49,7,7,4,2,16
36,19,15,4,55,33.3,28.1,100.0,35,30,8,5,6,16
29,5,2,3,54,32.1,16.7,77.3,22,27,15,6,0,13
29,5,2,3,53,43.5,37.5,70.0,18,12,10,10,0,12
26,5,2,3,51,50.0,0.0,77.8,26,7,5,5,0,12
26,4,1,3,51,37.5,0.0,93.8,4,6,8,0,0,4
27,19,10,9,50,37.7,10.0,81.8,14,21,8,6,0,24
40,4,1,3,50,45.0,28.6,92.3,16,40,8,11,1,16
27,15,10,5,50,52.5,0.0,66.7,53,3,3,7,5,36
23,17,8,9,49,36.4,0.0,65.8,41,7,12,5,6,48
36,3,0,3,49,46.2,54.5,87.5,28,17,10,4,2,14
33,9,4,5,48,39.0,0.0,76.2,27,13,12,10,1,21
24,5,2,3,46,36.7,11.8,80.0,14,11,7,5,3,17
27,3,0,3,44,43.3,33.3,88.9,7,7,6,2,0,1
36,5,2,3,44,45.2,0.0,61.5,53,3,11,2,9,16
28,14,8,6,44,44.7,16.7,77.8,34,4,4,4,0,19
25,10,4,6,43,38.1,29.6,75.0,21,25,6,5,0,14
30,5,2,3,39,41.2,43.8,100.0,23,14,9,3,4,12
26,5,2,3,39,50.0,0.0,75.0,10,4,3,1,1,9
22,3,1,2,38,37.5,16.7,100.0,11,2,2,1,0,10
21,5,2,3,38,43.8,53.8,100.0,18,5,5,1,1,11
25,3,0,3,37,36.8,0.0,69.2,12,13,11,6,1,11
25,8,4,4,37,69.6,0.0,62.5,13,1,2,3,0,22
29,5,2,3,36,42.4,0.0,66.7,33,7,4,9,1,19
31,18,14,4,36,31.1,27.6,0.0,7,10,5,2,0,19
21,4,1,3,35,39.3,0.0,81.3,15,4,6,7,10,10
28,12,6,6,35,28.2,20.0,100.0,13,17,9,5,1,15
30,4,1,3,34,51.9,0.0,60.0,22,9,5,3,0,8
25,4,1,3,34,37.5,38.9,75.0,30,9,3,2,1,18
26,3,0,3,34,48.4,0.0,44.4,20,3,4,1,0,10
39,10,4,6,33,37.1,29.4,50.0,9,8,5,4,0,10
29,5,2,3,29,42.3,50.0,100.0,12,23,5,3,0,6
31,4,1,3,28,25.0,40.0,100.0,17,7,9,4,0,15
35,10,4,6,28,30.3,35.0,25.0,20,8,2,0,1,19
38,4,2,2,28,40.0,80.0,100.0,5,4,3,5,2,4
39,5,2,3,28,54.5,0.0,66.7,19,2,6,7,4,9
32,3,0,3,27,45.0,55.6,66.7,13,2,6,4,0,5
25,7,3,4,27,48.0,0.0,75.0,26,4,3,3,1,15
29,4,1,3,27,61.9,0.0,10.0,34,2,6,2,6,14
39,4,1,3,26,32.0,0.0,58.8,22,4,2,1,4,12
27,4,2,2,24,40.0,33.3,75.0,14,2,6,1,1,7
23,4,1,3,22,55.6,0.0,100.0,7,0,4,0,0,11
37,9,4,5,21,45.0,0.0,50.0,12,1,1,1,2,14
30,5,3,2,21,45.5,0.0,78.6,10,0,4,1,1,14
27,4,2,2,20,58.8,0.0,0.0,9,4,3,2,1,6
25,5,2,3,20,53.8,50.0,44.4,24,7,9,3,1,13
27,5,2,3,20,41.2,33.3,100.0,6,10,1,2,0,7
28,4,1,3,20,37.5,40.0,60.0,6,6,4,1,0,6
24,8,4,4,20,43.8,50.0,50.0,8,3,0,0,1,11
27,3,0,3,19,50.0,0.0,50.0,9,1,3,0,0,8
22,4,1,3,19,33.3,12.5,100.0,5,5,4,4,0,8
36,3,0,3,19,42.9,25.0,100.0,4,5,1,1,0,6
36,4,1,3,18,47.4,0.0,0.0,23,5,2,3,3,14
36,4,1,3,18,36.4,0.0,100.0,31,9,2,3,1,7
24,5,2,3,18,42.1,0.0,66.7,10,25,12,2,0,12
26,5,2,3,18,39.1,0.0,0.0,12,4,4,0,5,18
25,8,4,4,18,35.0,0.0,66.7,16,3,4,2,2,15
25,4,1,3,17,34.8,20.0,0.0,3,2,3,2,1,10
26,3,0,3,16,33.3,0.0,75.0,7,1,3,3,1,7
26,4,1,3,16,46.2,0.0,80.0,14,2,5,1,1,6
27,3,0,3,16,42.9,50.0,66.7,4,3,4,2,0,1
28,3,0,3,15,22.7,75.0,66.7,7,10,4,2,0,5
26,3,0,3,13,42.9,0.0,87.5,11,0,1,0,1,8
24,5,2,3,12,33.3,0.0,66.7,1,14,3,5,0,8
32,3,0,3,11,28.6,0.0,70.0,8,0,2,1,0,8
26,3,0,3,10,33.3,0.0,50.0,8,2,1,1,0,2
28,4,1,3,9,66.7,0.0,50.0,6,0,0,1,2,15
21,3,0,3,9,80.0,0.0,20.0,6,1,1,0,0,2
29,5,3,2,8,28.6,0.0,0.0,11,0,2,0,2,6
35,4,2,2,8,50.0,0.0,0.0,6,1,1,1,2,5
38,3,0,3,8,33.3,0.0,100.0,2,3,0,1,1,5
25,4,1,3,7,37.5,0.0,100.0,14,4,2,0,4,8
33,5,2,3,7,25.0,0.0,75.0,14,2,4,2,2,9
33,3,0,3,7,27.3,0.0,50.0,20,4,2,4,3,16
26,4,2,2,6,66.7,0.0,33.3,1,0,3,0,0,2
21,5,2,3,6,50.0,0.0,0.0,4,2,5,2,3,6
31,5,2,3,6,66.7,0.0,100.0,2,0,0,0,0,5
26,4,2,2,6,50.0,0.0,100.0,7,1,1,2,2,7
30,7,3,4,6,50.0,0.0,0.0,5,0,1,0,1,9
23,7,5,2,6,60.0,0.0,0.0,4,0,1,0,0,8
26,4,2,2,5,66.7,0.0,50.0,3,2,3,2,1,5
21,2,2,0,5,100.0,100.0,0.0,0,0,0,0,1,0
27,3,0,3,4,25.0,50.0,50.0,1,1,1,1,0,6
19,5,4,1,4,0.0,0.0,100.0,1,1,2,0,1,3
27,1,0,1,4,100.0,0.0,0.0,3,0,1,0,1,2
29,7,3,4,3,20.0,0.0,100.0,0,0,0,0,0,1
38,3,1,2,3,14.3,16.7,0.0,0,2,0,0,0,5
37,2,1,1,3,100.0,0.0,50.0,1,0,1,0,0,0
33,3,0,3,3,20.0,0.0,100.0,0,0,1,0,0,5
24,6,3,3,2,33.3,0.0,0.0,3,0,1,0,1,0
22,1,1,0,2,100.0,0.0,0.0,0,0,0,0,0,0
27,2,2,0,2,100.0,0.0,0.0,0,2,0,0,0,0
35,4,1,3,2,33.3,0.0,0.0,0,1,0,0,0,2
23,2,2,0,2,100.0,0.0,0.0,1,0,0,1,0,1
25,3,1,2,2,33.3,0.0,0.0,1,0,0,0,0,0
21,2,1,1,1,0.0,0.0,50.0,4,1,1,0,0,3
23,2,1,1,0,0.0,0.0,0.0,1,0,1,0,0,0
29,2,0,2,0,0.0,0.0,0.0,0,0,1,0,0,3
37,2,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1
34,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,1
27,3,2,1,0,0.0,0.0,0.0,2,1,0,0,1,2
29,1,1,0,0,0.0,0.0,0.0,1,1,0,0,0,0
34,3,1,2,0,0.0,0.0,0.0,1,0,1,0,0,3
34,2,1,1,0,0.0,0.0,0.0,1,1,0,1,0,0
27,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
26,7,5,2,0,0.0,0.0,0.0,2,0,1,0,0,1
23,1,0,1,0,0.0,0.0,0.0,1,1,0,0,0,1
30,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
22,1,1,0,0,0.0,0.0,0.0,0,0,1,0,0,0
32,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,0
26,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
20,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
27,24,16,8,593,52.9,0.0,67.7,369,127,76,15,79,78
25,17,9,8,430,47.9,44.3,91.2,196,37,40,21,16,52
30,20,14,6,402,40.2,32.7,82.5,154,163,79,36,4,46
31,20,10,10,389,46.0,39.3,70.3,68,82,39,12,0,47
24,12,6,6,385,43.2,40.3,82.7,61,62,42,14,1,35
25,17,8,9,383,44.2,33.3,90.6,66,45,57,13,1,51
28,12,6,6,380,41.6,34.5,73.7,52,89,47,29,1,25
25,20,14,6,378,45.3,9.1,69.3,187,57,58,29,31,92
30,20,10,10,366,43.5,41.2,86.4,115,60,31,26,12,46
21,24,16,8,352,40.3,26.8,71.3,66,85,47,22,3,51
31,12,6,6,324,53.5,0.0,62.1,178,44,35,7,34,34
29,20,10,10,322,44.7,48.7,87.3,70,145,51,17,1,47
25,24,16,8,307,41.4,33.6,80.3,98,65,68,33,9,53
23,20,14,6,281,47.6,0.0,71.8,127,47,46,16,4,67
26,12,7,5,277,48.0,45.7,85.0,83,30,12,10,5,34
25,10,4,6,271,39.9,35.6,86.3,90,67,44,21,8,38
26,14,6,8,252,37.4,31.0,93.3,47,66,34,9,2,38
25,24,16,8,226,38.6,38.4,75.7,92,70,36,41,9,62
28,24,16,8,222,41.9,0.0,76.6,138,24,43,16,11,72
24,7,3,4,222,44.8,34.0,77.3,47,33,26,14,6,16
29,20,14,6,216,39.5,41.3,76.2,70,40,17,29,5,39
37,23,15,8,180,54.2,0.0,66.7,152,21,24,18,31,63
26,10,4,6,173,41.5,35.6,50.0,87,43,37,17,4,44
30,12,7,5,172,45.7,34.9,88.6,54,40,17,12,1,22
32,24,16,8,166,37.2,43.8,54.8,69,39,15,20,17,52
30,7,5,2,166,49.6,0.0,65.3,58,25,23,10,8,25
36,12,6,6,163,50.0,40.0,87.2,96,24,17,7,16,36
27,6,2,4,162,51.4,33.3,60.7,94,31,18,10,10,23
27,20,10,10,160,43.3,20.0,84.2,88,5,14,11,43,86
36,17,8,9,158,35.8,37.3,59.5,46,49,28,16,13,62
29,10,4,6,158,47.4,44.9,87.5,47,36,13,12,4,24
32,20,14,6,155,39.1,33.3,78.3,52,32,22,9,0,39
28,12,6,6,153,52.0,61.7,81.8,36,22,18,18,1,39
25,12,7,5,152,42.2,28.2,79.4,31,60,18,14,5,31
28,17,8,9,151,48.6,0.0,44.6,277,28,15,42,52,50
23,15,8,7,141,42.6,29.2,76.3,57,23,16,8,13,20
27,6,2,4,141,41.5,43.6,94.7,12,33,16,8,0,5
30,12,6,6,138,42.2,10.0,87.9,40,67,30,18,0,47
24,6,2,4,137,46.7,0.0,78.5,105,4,18,3,18,22
35,12,7,5,137,56.0,0.0,67.3,69,27,16,8,11,38
32,12,7,5,135,50.0,46.4,77.4,47,14,17,8,3,34
32,20,14,6,134,37.2,40.5,71.1,56,27,25,6,3,51
26,7,3,4,133,39.5,30.0,66.7,48,26,21,15,3,30
26,6,2,4,132,37.5,22.7,75.8,24,34,23,7,0,26
25,12,6,6,127,53.5,0.0,65.5,112,11,19,8,5,42
27,12,6,6,125,38.2,43.8,90.0,90,9,26,10,2,41
25,24,16,8,125,43.8,0.0,75.0,45,45,24,16,5,38
31,19,13,6,123,47.2,0.0,74.2,87,18,13,6,17,54
28,7,3,4,122,45.4,40.0,71.4,36,18,6,4,5,26
29,15,6,9,117,41.1,0.0,74.1,33,15,20,4,3,38
24,20,14,6,117,36.3,0.0,83.6,125,17,18,13,12,74
26,19,10,9,116,45.3,0.0,79.2,74,15,16,14,4,53
23,6,2,4,114,38.9,38.7,80.0,35,13,16,15,6,25
34,6,2,4,111,42.9,6.7,70.0,18,52,13,8,1,18
25,6,2,4,111,37.4,32.1,84.6,70,12,13,11,11,17
33,12,7,5,109,37.4,25.0,93.5,74,55,22,12,3,22
29,7,3,4,107,45.6,48.4,95.2,36,39,12,6,2,22
26,6,2,4,107,46.2,57.1,71.9,29,8,8,3,6,27
28,17,8,9,103,35.2,36.7,80.8,20,26,18,17,0,39
33,6,2,4,103,47.0,52.4,93.3,19,16,17,3,1,20
24,5,2,3,102,44.6,34.3,72.7,18,42,15,7,2,20
30,4,1,3,99,43.0,40.0,71.4,14,21,10,4,1,4
29,10,4,6,99,48.0,40.4,85.7,43,22,11,8,5,35
21,7,3,4,98,40.0,0.0,72.2,89,4,12,3,6,23
39,5,1,4,98,40.5,0.0,73.2,34,20,20,8,2,15
26,17,8,9,97,54.8,46.2,55.0,51,27,6,5,0,41
21,7,3,4,97,52.5,0.0,89.2,61,11,13,3,2,17
30,10,4,6,96,37.5,20.0,79.4,32,17,12,9,0,42
24,17,8,9,94,43.8,53.8,53.1,70,13,14,12,12,39
30,12,6,6,93,53.5,55.6,85.7,43,22,15,10,2,31
34,6,2,4,89,49.2,37.9,70.0,25,22,11,13,1,12
25,11,6,5,88,44.9,33.3,88.9,49,24,12,11,4,29
26,6,2,4,87,47.5,21.4,86.7,30,13,18,6,1,19
20,6,2,4,85,52.3,100.0,57.1,47,7,19,10,9,28
33,15,6,9,85,39.5,34.1,100.0,43,15,17,5,12,28
32,6,2,4,79,40.3,41.2,100.0,7,13,15,5,1,23
25,6,2,4,78,50.9,0.0,71.0,42,5,7,6,4,19
31,6,2,4,76,38.6,36.0,72.2,36,26,13,13,5,26
27,5,1,4,74,48.4,14.3,81.3,27,5,8,5,1,23
33,14,7,7,70,42.6,45.5,100.0,24,20,7,8,1,14
27,7,3,4,70,48.1,0.0,69.0,26,11,10,4,1,10
25,6,2,4,69,44.9,0.0,75.8,50,2,9,4,6,15
32,12,6,6,67,31.9,5.3,55.6,80,37,17,15,12,37
35,7,3,4,66,45.5,33.3,90.9,17,26,17,6,0,22
26,7,3,4,66,46.4,33.3,81.8,22,7,13,2,1,27
27,10,4,6,66,56.4,0.0,50.0,49,5,7,4,14,42
33,6,2,4,61,47.7,0.0,76.0,46,6,5,7,3,22
38,6,2,4,60,66.7,0.0,80.0,24,5,6,4,4,14
22,5,1,4,58,41.9,14.3,87.5,24,7,6,3,10,6
23,6,2,4,58,40.4,25.0,92.9,21,11,7,2,1,15
41,5,1,4,56,46.2,0.0,100.0,16,26,14,8,1,13
28,12,7,5,55,48.8,0.0,71.4,44,4,13,3,8,30
37,6,2,4,55,28.3,16.0,91.3,14,14,7,1,1,9
24,10,6,4,53,36.0,28.6,72.2,29,14,5,12,5,19
27,6,2,4,52,45.0,0.0,72.7,33,15,9,5,0,17
25,6,2,4,51,57.1,61.5,50.0,18,39,8,4,0,20
28,6,2,4,50,53.1,0.0,84.2,33,8,9,2,1,19
31,17,9,8,49,40.0,0.0,75.0,65,5,15,3,14,48
22,10,4,6,47,28.6,25.0,87.5,15,12,8,3,0,12
30,5,1,4,46,44.4,0.0,73.7,43,8,8,3,9,17
40,18,10,8,46,52.5,100.0,100.0,31,2,8,1,1,16
34,6,3,3,45,58.3,0.0,65.4,48,9,10,5,2,11
28,17,13,4,42,54.8,50.0,83.3,12,19,8,2,0,15
32,6,2,4,42,42.9,27.8,25.0,37,10,8,6,5,14
27,6,2,4,42,50.0,0.0,66.7,30,4,5,1,4,28
34,15,8,7,41,36.4,33.3,85.7,16,17,5,7,2,35
